Data;Abertura;Máxima;Mínima;Fechamento;Trades;Volume Financeiro
07/01/2009;8996.94;8996.94;8719.92;8769.7;0;2,34E+12
06/01/2009;8954.57;9088.06;8940.95;9015.1;0;1,94E+12
05/01/2009;9027.13;9034.37;8892.36;8952.89;0;2,09E+12
02/01/2009;8772.25;9065.28;8760.78;9034.69;0;1,93E+12
31/12/2008;8666.48;8842.66;8664.89;8776.39;0;1,99E+12
30/12/2008;8487.51;8675.24;8487.51;8668.39;0;1,41E+12
29/12/2008;8515.87;8530.68;8364.06;8483.93;0;1,30E+12
26/12/2008;8468.71;8533.07;8461.78;8515.55;0;7,39E+11
24/12/2008;8416.86;8498.5;8416.86;8468.48;0;5,67E+11
23/12/2008;8518.65;8604.12;8391.3;8419.49;0;1,47E+12
22/12/2008;8573.37;8601.41;8372.02;8519.77;0;1,80E+12
19/12/2008;8606.5;8787.23;8550.43;8579.11;0;4,72E+12
18/12/2008;8823.94;8883.36;8527.41;8604.99;0;2,36E+12
17/12/2008;8921.91;8961.26;8778.07;8824.34;0;2,11E+12
16/12/2008;8565.65;8958.79;8565.65;8924.14;0;3,01E+12
15/12/2008;8628.81;8676.28;8469.03;8564.53;0;1,97E+12
12/12/2008;8563.1;8682.57;8347.81;8629.68;0;2,34E+12
11/12/2008;8750.13;8809.45;8512.76;8565.09;0;2,49E+12
10/12/2008;8693;8879.22;8646.33;8761.42;0;2,04E+12
09/12/2008;8934.1;8934.1;8651.74;8691.33;0;2,48E+12
08/12/2008;8637.65;9026.41;8637.49;8934.18;0;3,21E+12
05/12/2008;8376.08;8686.47;8118.5;8635.42;0;2,99E+12
04/12/2008;8587.07;8631.99;8259.4;8376.24;0;2,35E+12
03/12/2008;8409.14;8624.19;8234.15;8591.69;0;2,53E+12
02/12/2008;8153.75;8437.17;8143.51;8419.09;0;2,59E+12
01/12/2008;8826.89;8827.05;8141.36;8149.09;0;2,62E+12
28/11/2008;8724.7;8831.35;8672.69;8829.04;0;1,37E+12
26/11/2008;8464.49;8726.61;8311.17;8726.61;0;2,48E+12
25/11/2008;8445.14;8607.38;8281.46;8479.47;0;3,17E+12
24/11/2008;8048.09;8599.02;8048.09;8443.39;0;4,15E+12
21/11/2008;7552.37;8071.75;7449.38;8046.42;0;4,58E+12
20/11/2008;7995.53;8187.4;7506.97;7552.29;0;3,99E+12
19/11/2008;8420.69;8504.64;7987.08;7997.28;0;2,80E+12
18/11/2008;8273.34;8477.95;8105.44;8424.75;0;3,09E+12
17/11/2008;8494.84;8571.3;8246.89;8273.58;0;2,30E+12
14/11/2008;8822.19;8923.18;8469.99;8497.31;0;2,59E+12
13/11/2008;8281.14;8876.59;7965.42;8835.25;0;4,21E+12
12/11/2008;8684.52;8684.6;8265.29;8282.66;0;2,61E+12
11/11/2008;8864.32;8867.91;8560.71;8693.96;0;2,24E+12
10/11/2008;8946.6;9159.58;8760.46;8870.54;0;1,96E+12
07/11/2008;8696.03;8961.57;8696.03;8943.81;0;2,20E+12
06/11/2008;9134.01;9155.44;8637.17;8695.79;0;2,99E+12
05/11/2008;9616.6;9616.6;9111.47;9139.27;0;2,42E+12
04/11/2008;9323.89;9653.95;9323.89;9625.28;0;2,45E+12
03/11/2008;9326.04;9410.55;9255.48;9319.83;0;1,69E+12
31/10/2008;9179.09;9454.36;9119.2;9325.01;0;2,90E+12
30/10/2008;9004.66;9266.47;8976.87;9142.85;0;1,32E+12
29/10/2008;9062.33;9363.32;8890.29;8990.96;0;2,84E+12
28/10/2008;8178.72;9082.08;8174.73;9065.12;0;3,37E+12
27/10/2008;8375.92;8599.1;8143.59;8175.77;0;2,30E+12
24/10/2008;8683.21;8683.21;8187.48;8378.95;0;2,81E+12
23/10/2008;8519.77;8795.99;8243.55;8691.25;0;2,96E+12
22/10/2008;9027.84;9027.84;8335.3;8519.21;0;2,97E+12
21/10/2008;9262.8;9284.55;9004.27;9033.66;0;2,09E+12
20/10/2008;8852.3;9266.63;8852.22;9265.43;0;2,24E+12
17/10/2008;8975.35;9281.12;8718.25;8852.22;0;3,19E+12
16/10/2008;8577.04;9013.27;8197.67;8979.26;0;3,79E+12
15/10/2008;9301.91;9308.76;8530.12;8577.91;0;3,21E+12
14/10/2008;9388.97;9794.37;9085.43;9310.99;0;3,84E+12
13/10/2008;8462.42;9427.99;8462.18;9387.61;0;3,75E+12
10/10/2008;8568.67;8901.28;7882.51;8451.19;0;5,70E+12
09/10/2008;9261.69;9448.14;8579.19;8579.19;0;3,75E+12
08/10/2008;9437.23;9628.07;9194.78;9258.1;0;4,44E+12
07/10/2008;9955.42;10124.03;9436.67;9447.11;0;3,42E+12
06/10/2008;10322.52;10322.76;9525.32;9955.5;0;3,90E+12
03/10/2008;10483.96;10796.26;10310.25;10325.38;0;3,09E+12
02/10/2008;10825.54;10825.54;10439.52;10482.85;0;4,14E+12
01/10/2008;10847.4;10882.52;10631.95;10831.07;0;2,78E+12
30/09/2008;10371.58;10868.9;10371.42;10850.66;0;3,47E+12
29/09/2008;11139.62;11139.94;10365.45;10365.45;0;4,00E+12
26/09/2008;11019.04;11168.06;10868.82;11143.13;0;2,59E+12
25/09/2008;10827.17;11129.19;10827.01;11022.06;0;2,41E+12
24/09/2008;10850.02;10928.4;10753.57;10825.17;0;1,99E+12
23/09/2008;11015.69;11143.21;10833.94;10854.17;0;2,22E+12
22/09/2008;11394.42;11394.58;10992.2;11015.69;0;2,35E+12
19/09/2008;11027.51;11483.05;11026.7;11388.44;0;7,46E+12
18/09/2008;10609.01;11076.44;10459.44;11019.69;0;5,38E+12
17/09/2008;11056.58;11057.31;10595.9;10609.66;0;4,91E+12
16/09/2008;10905.62;11093.22;10742.7;11059.02;0;5,47E+12
15/09/2008;11416.37;11416.45;10917.51;10917.51;0;4,73E+12
12/09/2008;11429.32;11459.93;11280.4;11421.99;0;2,73E+12
11/09/2008;11264.44;11445.68;11098.67;11433.71;0;2,83E+12
10/09/2008;11233.91;11380.63;11215.26;11268.92;0;2,41E+12
09/09/2008;11514.73;11577.5;11230.73;11230.73;0;2,89E+12
08/09/2008;11224.87;11570.66;11224.79;11510.74;0;3,14E+12
05/09/2008;11185.63;11245.15;11037.85;11220.96;0;2,23E+12
04/09/2008;11532.48;11532.48;11176.02;11188.23;0;2,56E+12
03/09/2008;11506.01;11554.38;11416.53;11532.88;0;2,01E+12
02/09/2008;11545.63;11790.17;11471.9;11516.92;0;2,04E+12
29/08/2008;11713.23;11713.23;11543.39;11543.55;0;1,93E+12
28/08/2008;11499.87;11715.18;11499.79;11715.18;0;1,75E+12
27/08/2008;11412.46;11554.46;11381.77;11502.51;0;1,39E+12
26/08/2008;11383.56;11436.24;11340.41;11412.87;0;1,37E+12
25/08/2008;11626.19;11626.27;11362.63;11386.25;0;1,69E+12
22/08/2008;11426.79;11632.13;11426.79;11628.06;0;1,61E+12
21/08/2008;11415.23;11476.21;11315.57;11430.21;0;1,49E+12
20/08/2008;11345.94;11454.15;11290.58;11417.43;0;1,65E+12
19/08/2008;11478.09;11478.17;11318.5;11348.55;0;1,95E+12
18/08/2008;11659.65;11690.43;11434.12;11479.39;0;1,79E+12
15/08/2008;11611.21;11709.89;11599.73;11659.9;0;2,51E+12
14/08/2008;11532.07;11718.28;11450.89;11615.93;0;1,86E+12
13/08/2008;11632.81;11633.78;11453.34;11532.96;0;2,11E+12
12/08/2008;11781.7;11782.35;11601.52;11642.47;0;2,02E+12
11/08/2008;11729.67;11867.11;11675.53;11782.35;0;2,16E+12
08/08/2008;11432.09;11759.96;11388.04;11734.32;0;2,50E+12
07/08/2008;11655.42;11655.58;11416.7;11431.43;0;2,62E+12
06/08/2008;11603.64;11685.46;11521.32;11656.07;0;2,10E+12
05/08/2008;11286.02;11615.93;11286.02;11615.77;0;2,73E+12
04/08/2008;11326.32;11382.17;11221.53;11284.15;0;1,92E+12
01/08/2008;11379.89;11425.73;11267.05;11326.32;0;2,15E+12
31/07/2008;11577.99;11578.89;11363.69;11378.02;0;2,51E+12
30/07/2008;11397.56;11586.62;11397.56;11583.69;0;2,42E+12
29/07/2008;11133.44;11398.38;11128.06;11397.56;0;2,36E+12
28/07/2008;11369.47;11369.55;11125.13;11131.08;0;2,20E+12
25/07/2008;11341.14;11443.81;11325.1;11370.69;0;2,17E+12
24/07/2008;11630.34;11634.49;11345.37;11349.28;0;2,74E+12
23/07/2008;11603.39;11698.17;11558.29;11632.38;0;3,08E+12
22/07/2008;11457.9;11616.66;11387.39;11602.5;0;3,18E+12
21/07/2008;11495.02;11559.67;11423.94;11467.34;0;2,44E+12
18/07/2008;11436.56;11510.82;11381.93;11496.57;0;4,35E+12
17/07/2008;11238.39;11446.66;11209.56;11446.66;0;3,84E+12
16/07/2008;10961.89;11244.17;10918.33;11239.28;0;3,46E+12
15/07/2008;11050.8;11123.67;10827.71;10962.54;0;3,63E+12
14/07/2008;11103.64;11239.04;11003.65;11055.19;0;2,27E+12
11/07/2008;11226.17;11241.07;10977.68;11100.54;0;3,05E+12
10/07/2008;11148.01;11270.3;11086.95;11229.02;0;2,78E+12
09/07/2008;11381.93;11418.24;11141.99;11147.44;0;2,53E+12
08/07/2008;11225.03;11391.13;11174.88;11384.21;0;3,09E+12
07/07/2008;11289.19;11399.11;11120.74;11231.96;0;2,79E+12
03/07/2008;11216;11337.48;11157.21;11288.54;0;1,68E+12
02/07/2008;11382.34;11434.12;11214.37;11215.51;0;2,59E+12
01/07/2008;11344.64;11407.9;11183.43;11382.26;0;3,41E+12
30/06/2008;11345.7;11437.3;11287.56;11350.01;0;3,20E+12
27/06/2008;11452.85;11485.25;11297.99;11346.51;0;3,84E+12
26/06/2008;11808.57;11808.73;11453.42;11453.42;0;3,47E+12
25/06/2008;11805.31;11924.19;11789.36;11811.83;0;2,79E+12
24/06/2008;11842.36;11904.32;11725.52;11807.43;0;2,66E+12
23/06/2008;11843.83;11886.25;11814.6;11842.36;0;2,17E+12
20/06/2008;12062.19;12062.19;11818.83;11842.69;0;5,09E+12
19/06/2008;12022.54;12114.79;11978.33;12063.09;0;2,79E+12
18/06/2008;12158.68;12158.68;11993.64;12029.06;0;2,56E+12
17/06/2008;12269.65;12322.82;12150.29;12160.3;0;2,12E+12
16/06/2008;12306.86;12319.72;12212.25;12269.08;0;2,73E+12
13/06/2008;12144.59;12310.28;12144.59;12307.35;0;3,05E+12
12/06/2008;12089.63;12269.24;12076.93;12141.58;0;3,17E+12
11/06/2008;12286.34;12286.67;12079.13;12083.77;0;2,99E+12
10/06/2008;12277.71;12369.23;12206.96;12289.76;0;2,96E+12
09/06/2008;12210.13;12331.86;12195.32;12280.32;0;3,27E+12
06/06/2008;12602.74;12603.07;12192.06;12209.81;0;3,76E+12
05/06/2008;12388.81;12610.96;12388.81;12604.45;0;2,98E+12
04/06/2008;12391.86;12496.16;12338.78;12390.48;0;2,96E+12
03/06/2008;12503.2;12554.05;12342.12;12402.85;0;2,82E+12
02/06/2008;12637.67;12638.08;12427.77;12503.82;0;2,49E+12
30/05/2008;12647.36;12689.7;12617.4;12638.32;0;2,66E+12
29/05/2008;12593.87;12726.66;12554.7;12646.22;0;2,61E+12
28/05/2008;12542.9;12601.93;12495.27;12594.03;0;2,69E+12
27/05/2008;12479.63;12572.53;12442.59;12548.35;0;2,53E+12
23/05/2008;12620.9;12621.96;12460.09;12479.63;0;2,37E+12
22/05/2008;12597.69;12669.34;12591.34;12625.62;0;2,73E+12
21/05/2008;12824.94;12862.47;12573.67;12601.19;0;3,35E+12
20/05/2008;13026.04;13026.04;12781.78;12828.68;0;3,40E+12
19/05/2008;12985.41;13136.69;12963.76;13028.16;0;2,52E+12
16/05/2008;12992.74;13001.94;12893.49;12986.8;0;3,24E+12
15/05/2008;12891.29;12999.5;12854.98;12992.66;0;2,83E+12
14/05/2008;12825.12;12993.15;12825.12;12898.38;0;2,67E+12
13/05/2008;12872.08;12891.37;12780.97;12832.18;0;3,04E+12
12/05/2008;12745.55;12904.16;12740.5;12876.31;0;2,55E+12
09/05/2008;12860.68;12861.41;12715.02;12745.88;0;2,30E+12
08/05/2008;12814.84;12909.86;12794.81;12866.78;0;2,52E+12
07/05/2008;13010.82;13036.71;12796.19;12814.35;0;3,01E+12
06/05/2008;12968.89;13046.15;12863.2;13020.83;0;2,60E+12
05/05/2008;13056.57;13058.45;12939.74;12969.54;0;2,57E+12
02/05/2008;13012.53;13132.46;12981.83;13058.2;0;2,68E+12
01/05/2008;12818.34;13029.05;12793.1;13010;0;3,19E+12
30/04/2008;12831.45;13010;12808.98;12820.13;0;3,27E+12
29/04/2008;12870.37;12889.83;12804.66;12831.94;0;2,80E+12
28/04/2008;12890.72;12938.76;12857.5;12871.75;0;2,86E+12
25/04/2008;12848.38;12909.2;12742.78;12891.86;0;3,10E+12
24/04/2008;12764.68;12942.26;12706.63;12848.95;0;3,21E+12
23/04/2008;12721.45;12837.39;12703.05;12763.22;0;3,12E+12
22/04/2008;12825.02;12825.26;12656.56;12720.23;0;2,73E+12
21/04/2008;12850.91;12850.91;12751.17;12825.02;0;2,47E+12
18/04/2008;12626.76;12893.98;12626.76;12849.36;0;3,91E+12
17/04/2008;12617.4;12656.56;12563.25;12620.49;0;2,74E+12
16/04/2008;12371.51;12625.78;12371.51;12619.27;0;3,40E+12
15/04/2008;12303.6;12387.79;12269.81;12362.47;0;2,58E+12
14/04/2008;12324.77;12367.6;12280.4;12302.06;0;2,66E+12
11/04/2008;12579.78;12580.27;12302.06;12325.42;0;3,54E+12
10/04/2008;12526.78;12649.31;12497.22;12581.98;0;2,86E+12
09/04/2008;12574.65;12621.55;12468.97;12527.26;0;2,44E+12
08/04/2008;12602.66;12607.3;12525.8;12576.44;0;2,48E+12
07/04/2008;12612.59;12733.66;12583.28;12612.43;0;2,50E+12
04/04/2008;12626.35;12688.48;12528.16;12609.42;0;2,29E+12
03/04/2008;12604.69;12675.12;12527.75;12626.03;0;2,32E+12
02/04/2008;12651.67;12696.29;12555.17;12605.83;0;2,93E+12
01/04/2008;12266.64;12659.82;12266.47;12654.36;0;3,74E+12
31/03/2008;12215.92;12326.47;12176.11;12262.89;0;3,36E+12
28/03/2008;12303.92;12382.16;12196.87;12216.4;0;2,55E+12
27/03/2008;12421.88;12476.76;12293.34;12302.46;0;2,90E+12
26/03/2008;12531.79;12531.95;12376.7;12422.86;0;2,92E+12
25/03/2008;12547.34;12571.84;12449.08;12532.6;0;2,98E+12
24/03/2008;12361.97;12622.07;12361.97;12548.64;0;3,32E+12
20/03/2008;12102.43;12378.74;12097.87;12361.32;0;6,21E+12
19/03/2008;12391.52;12461.53;12095.1;12099.66;0;3,97E+12
18/03/2008;11975.92;12392.66;11975.84;12392.66;0;4,56E+12
17/03/2008;11946.45;12076.22;11756.6;11972.25;0;4,58E+12
14/03/2008;12146.39;12193.61;11832.72;11951.09;0;4,55E+12
13/03/2008;12096.49;12215.35;11875.78;12145.74;0;4,08E+12
12/03/2008;12148.61;12303.35;12092.25;12110.24;0;3,49E+12
11/03/2008;11741.33;12153.39;11741.01;12153.39;0;3,83E+12
10/03/2008;11893.04;11926.5;11731.6;11740.15;0;3,66E+12
07/03/2008;12039.09;12094.21;11819.69;11893.69;0;3,66E+12
06/03/2008;12254.59;12254.59;12026.07;12040.39;0;3,41E+12
05/03/2008;12204.93;12349.67;12140.53;12254.99;0;3,73E+12
04/03/2008;12259.14;12259.23;12032.42;12213.8;0;4,25E+12
03/03/2008;12264.36;12281.37;12161.05;12258.9;0;3,18E+12
29/02/2008;12579.58;12580.15;12223.57;12266.39;0;4,32E+12
28/02/2008;12689.28;12689.44;12536.43;12582.18;0;3,11E+12
27/02/2008;12683.54;12756.56;12609.37;12694.28;0;3,35E+12
26/02/2008;12569.48;12734.18;12512.41;12684.92;0;3,70E+12
25/02/2008;12380.77;12584.62;12341.04;12570.22;0;3,63E+12
22/02/2008;12281.09;12397.79;12155.26;12381.02;0;3,80E+12
21/02/2008;12426.85;12503.46;12247.34;12284.3;0;3,60E+12
20/02/2008;12333.31;12464.06;12227.72;12427.26;0;3,70E+12
19/02/2008;12349.59;12505.25;12304.08;12337.22;0;3,18E+12
15/02/2008;12376.66;12376.66;12278.62;12348.21;0;3,58E+12
14/02/2008;12551.51;12557.61;12361.46;12376.98;0;2,89E+12
13/02/2008;12368.12;12573.13;12367.8;12552.24;0;2,97E+12
12/02/2008;12241.56;12469.41;12241.56;12373.41;0;3,18E+12
11/02/2008;12181.89;12252.12;12069.47;12240.01;0;3,28E+12
08/02/2008;12248.47;12281.88;12103.37;12182.13;0;3,19E+12
07/02/2008;12196.2;12332.52;12120.44;12247;0;3,99E+12
06/02/2008;12257.25;12390.32;12178.15;12200.1;0;3,62E+12
05/02/2008;12631.85;12631.93;12264.07;12265.13;0;4,10E+12
04/02/2008;12743.11;12749.78;12621.83;12635.16;0;3,00E+12
01/02/2008;12638.17;12767.74;12602.32;12743.19;0;4,84E+12
31/01/2008;12438.28;12702.38;12249.93;12650.36;0;4,99E+12
30/01/2008;12480.14;12681.41;12406.17;12442.83;0;4,16E+12
29/01/2008;12385.19;12503.15;12346.99;12480.3;0;3,56E+12
28/01/2008;12205.71;12386.01;12112.14;12383.89;0;3,45E+12
25/01/2008;12391.7;12486.89;12183.68;12207.17;0;4,81E+12
24/01/2008;12272.69;12399.18;12241.8;12378.61;0;4,80E+12
23/01/2008;11969.08;12276.67;11644.81;12270.17;0;6,58E+12
22/01/2008;12092.72;12092.72;11634.82;11971.19;0;6,06E+12
18/01/2008;12159.94;12341.54;12022.48;12099.3;0;5,85E+12
17/01/2008;12467.05;12517.61;12125.56;12159.21;0;5,35E+12
16/01/2008;12476.81;12613.13;12392.27;12466.16;0;6,23E+12
15/01/2008;12777.5;12777.5;12488.76;12501.11;0;4,25E+12
14/01/2008;12613.78;12794.57;12613.7;12778.15;0;3,14E+12
11/01/2008;12850.74;12851.14;12543.87;12606.3;0;3,81E+12
10/01/2008;12733.11;12931.29;12632.15;12853.09;0;4,18E+12
09/01/2008;12590.21;12738.64;12501.76;12735.31;0;4,24E+12
08/01/2008;12820.9;12906.42;12565.41;12589.07;0;4,06E+12
07/01/2008;12801.15;12884.15;12733.84;12827.49;0;3,93E+12
04/01/2008;13046.56;13046.72;12789.04;12800.18;0;3,89E+12
03/01/2008;13044.12;13137.93;13023.56;13056.72;0;2,62E+12
02/01/2008;13261.82;13279.54;12991.37;13043.96;0;3,13E+12
31/12/2007;13364.16;13364.73;13246.53;13264.82;0;2,22E+12
28/12/2007;13361.23;13451.38;13298.15;13365.87;0;1,91E+12
27/12/2007;13549.17;13551.04;13349.28;13359.61;0;1,95E+12
26/12/2007;13547.95;13563.32;13492.68;13551.69;0;1,66E+12
24/12/2007;13450.73;13563.48;13449.27;13549.33;0;1,17E+12
21/12/2007;13241.66;13473.98;13241.57;13450.65;0;5,79E+12
20/12/2007;13206.46;13288.4;13153.62;13245.64;0;2,70E+12
19/12/2007;13231.98;13300.43;13146.79;13207.27;0;2,75E+12
18/12/2007;13168.66;13279.46;13092;13232.47;0;3,08E+12
17/12/2007;13339.2;13339.45;13158.42;13167.2;0;3,20E+12
14/12/2007;13515.11;13515.36;13332.13;13339.85;0;3,28E+12
13/12/2007;13473.98;13527.63;13353.92;13517.96;0;3,36E+12
12/12/2007;13434.8;13704.52;13321.64;13473.9;0;4,18E+12
11/12/2007;13726.87;13780.11;13413.74;13432.77;0;3,77E+12
10/12/2007;13623.55;13754.02;13623.55;13727.03;0;2,61E+12
07/12/2007;13618.27;13668.1;13601.36;13625.58;0;2,44E+12
06/12/2007;13445.85;13632.9;13426.18;13619.89;0;2,69E+12
05/12/2007;13244.01;13460.24;13244.01;13444.96;0;3,45E+12
04/12/2007;13311.24;13316.28;13237.59;13248.73;0;2,72E+12
03/12/2007;13368.22;13407.24;13296.28;13314.57;0;2,83E+12
30/11/2007;13314.25;13466.99;13281.65;13371.72;0;4,18E+12
29/11/2007;13287.91;13346.27;13214.75;13311.73;0;2,68E+12
28/11/2007;12958.04;13325.87;12958.04;13289.45;0;4,12E+12
27/11/2007;12744.78;12991.85;12744.78;12958.44;0;3,84E+12
26/11/2007;12979.99;13037.3;12724.09;12743.44;0;3,38E+12
23/11/2007;12796.07;12980.88;12796.07;12980.88;0;1,59E+12
21/11/2007;13006.65;13007.71;12786.03;12799.04;0;3,64E+12
20/11/2007;12955.92;13107.37;12839.68;13010.14;0;4,24E+12
19/11/2007;13176.3;13176.3;12937.63;12958.44;0;3,70E+12
16/11/2007;13109.48;13211.17;13050.55;13176.79;0;4,15E+12
15/11/2007;13230.68;13262.14;13055.83;13110.05;0;3,18E+12
14/11/2007;13305.47;13367.17;13197.84;13231.01;0;3,54E+12
13/11/2007;12975.11;13319.45;12975.11;13307.09;0;3,97E+12
12/11/2007;13039.16;13162.64;12981.04;12987.55;0;3,79E+12
09/11/2007;13261.17;13262.14;13017.3;13042.74;0;4,65E+12
08/11/2007;13299.7;13354;13079.48;13266.29;0;5,36E+12
07/11/2007;13646.72;13647.29;13285.63;13300.02;0;3,63E+12
06/11/2007;13542.34;13669.72;13511.86;13660.94;0;3,45E+12
05/11/2007;13592.58;13618.27;13446.91;13543.4;0;3,52E+12
02/11/2007;13569.9;13632.9;13446.02;13595.1;0;3,80E+12
01/11/2007;13924.16;13924.16;13548.93;13567.87;0;4,55E+12
31/10/2007;13792.06;13962.53;13767.68;13930.01;0;3,87E+12
30/10/2007;13869.04;13869.29;13778.41;13792.47;0;2,62E+12
29/10/2007;13807.35;13901.4;13805.31;13870.26;0;2,88E+12
26/10/2007;13675.66;13811.25;13675.25;13806.7;0;4,30E+12
25/10/2007;13677.85;13741.26;13547.63;13671.92;0;3,75E+12
24/10/2007;13675.58;13690.45;13470.16;13675.25;0;3,54E+12
23/10/2007;13568.93;13684.6;13540.88;13676.23;0;2,82E+12
22/10/2007;13521.62;13587.22;13407.49;13566.97;0;3,11E+12
19/10/2007;13888.47;13888.47;13511.94;13522.02;0;4,49E+12
18/10/2007;13887.9;13913.75;13820.35;13888.96;0;2,85E+12
17/10/2007;13920.66;14012.84;13774.67;13892.54;0;4,38E+12
16/10/2007;13986.34;13992.03;13877.9;13912.94;0;3,20E+12
15/10/2007;14092.43;14118.52;13904.32;13984.8;0;3,08E+12
12/10/2007;14016.34;14101.77;14013.74;14093.08;0;2,52E+12
11/10/2007;14079.1;14198.1;13950.25;14015.12;0;3,29E+12
10/10/2007;14165.02;14165.02;14009.51;14078.69;0;2,30E+12
09/10/2007;14043.73;14166.97;14034.39;14164.53;0;2,50E+12
08/10/2007;14065.36;14067.96;14009.67;14043.73;0;1,63E+12
05/10/2007;13969.07;14124.54;13968.83;14066.01;0;2,58E+12
04/10/2007;13967.89;14010.41;13951.63;13974.31;0;2,00E+12
03/10/2007;14038.86;14038.94;13947.73;13968.05;0;2,50E+12
02/10/2007;14087.14;14107.47;14012.11;14047.31;0;2,38E+12
01/10/2007;13895.71;14115.51;13893.51;14087.55;0;2,90E+12
28/09/2007;13912.94;13924.81;13850.27;13895.63;0;2,82E+12
27/09/2007;13879.53;13920.42;13868.15;13912.94;0;2,18E+12
26/09/2007;13779.3;13915.79;13779.3;13878.15;0;2,87E+12
25/09/2007;13757.84;13787.19;13696.31;13778.65;0;2,94E+12
24/09/2007;13821.57;13874.41;13750.93;13759.06;0;3,26E+12
21/09/2007;13768.33;13877.17;13768.25;13820.19;0;5,80E+12
20/09/2007;13813.52;13822.14;13741.01;13766.7;0;2,77E+12
19/09/2007;13740.61;13867.5;13739.88;13815.56;0;3,82E+12
18/09/2007;13403.18;13739.96;13403.18;13739.39;0;3,81E+12
17/09/2007;13441.95;13451.54;13362.37;13403.42;0;2,27E+12
14/09/2007;13421.39;13459.75;13323.84;13442.52;0;2,75E+12
13/09/2007;13292.38;13469.27;13292.38;13424.88;0;2,82E+12
12/09/2007;13298.31;13360.01;13263.03;13291.65;0;2,60E+12
11/09/2007;13129.4;13325.95;13129.15;13308.39;0;2,66E+12
10/09/2007;13116.39;13207.19;13021.93;13127.85;0;2,91E+12
07/09/2007;13360.74;13360.83;13082.17;13113.38;0;3,12E+12
06/09/2007;13306.44;13398.71;13274.82;13363.35;0;2,72E+12
05/09/2007;13442.85;13443.17;13248.24;13305.47;0;3,08E+12
04/09/2007;13358.39;13494.06;13317.5;13448.86;0;3,53E+12
31/08/2007;13240.84;13428.95;13240.84;13357.74;0;3,14E+12
30/08/2007;13287.91;13315.14;13184.59;13238.73;0;2,56E+12
29/08/2007;13043.07;13293.44;13043.07;13289.29;0;3,02E+12
28/08/2007;13318.43;13318.6;13034.78;13041.85;0;3,01E+12
27/08/2007;13377.16;13387.33;13305.55;13322.13;0;2,03E+12
24/08/2007;13231.78;13381.47;13208.65;13378.87;0;2,49E+12
23/08/2007;13237.27;13298.64;13169.15;13235.88;0;2,62E+12
22/08/2007;13088.26;13248.08;13088.26;13236.13;0;2,72E+12
21/08/2007;13120.05;13178.33;13052.17;13090.86;0;2,67E+12
20/08/2007;13078.51;13181.66;12982.75;13121.35;0;3,04E+12
17/08/2007;12848.05;13167.68;12847.81;13079.08;0;5,54E+12
16/08/2007;12859.52;12885.85;12517.94;12845.78;0;5,87E+12
15/08/2007;13021.93;13119.32;12834.24;12861.47;0;3,51E+12
14/08/2007;13235.72;13269.78;13018.27;13028.92;0;3,51E+12
13/08/2007;13238.24;13338.15;13219.46;13236.53;0;2,85E+12
10/08/2007;13270.59;13306.52;13057.86;13239.54;0;4,48E+12
09/08/2007;13652.33;13652.33;13270.68;13270.68;0;4,81E+12
08/08/2007;13497.23;13695.82;13484.79;13657.86;0;3,93E+12
07/08/2007;13467.72;13608.11;13347.17;13504.3;0;3,69E+12
06/08/2007;13183.13;13470.16;13158.58;13468.78;0;4,20E+12
03/08/2007;13462.25;13471.79;13175.24;13181.91;0;3,98E+12
02/08/2007;13357.82;13503.33;13350.42;13463.33;0;3,57E+12
01/08/2007;13211.09;13393.02;13132.65;13362.37;0;4,76E+12
31/07/2007;13360.66;13498.53;13199.79;13211.99;0;4,23E+12
30/07/2007;13266.21;13397.73;13219.14;13358.31;0;3,95E+12
27/07/2007;13472.68;13520.8;13265.47;13265.47;0;4,47E+12
26/07/2007;13783.12;13783.45;13335.3;13509.26;0;5,08E+12
25/07/2007;13718.25;13822.22;13674.84;13785.07;0;3,68E+12
24/07/2007;13940.9;13940.99;13701.59;13716.95;0;4,07E+12
23/07/2007;13851.73;13973.99;13851.73;13943.42;0;3,31E+12
20/07/2007;14000.73;14009.27;13797.67;13851.08;0;5,23E+12
19/07/2007;13918.79;14015.85;13918.79;14000.41;0;3,72E+12
18/07/2007;13955.05;13965.94;13823.6;13918.22;0;4,52E+12
17/07/2007;13951.96;14021.95;13942.85;13971.55;0;3,72E+12
16/07/2007;13907.09;13989.11;13894.98;13950.98;0;2,92E+12
13/07/2007;13859.86;13932.29;13845.88;13907.25;0;3,11E+12
12/07/2007;13579.33;13869.94;13579.17;13861.73;0;4,17E+12
11/07/2007;13500.4;13590.95;13474.79;13577.87;0;3,05E+12
10/07/2007;13648.59;13649.24;13496.17;13501.7;0;3,71E+12
09/07/2007;13612.66;13670.46;13609;13649.97;0;2,63E+12
06/07/2007;13559.01;13633.63;13537.95;13611.68;0;2,40E+12
05/07/2007;13576.24;13580.06;13513.49;13565.84;0;2,56E+12
03/07/2007;13531.53;13591.69;13531.53;13577.3;0;1,52E+12
02/07/2007;13409.6;13537.87;13409.52;13535.43;0;2,66E+12
29/06/2007;13422.61;13524.54;13314;13408.62;0;3,51E+12
28/06/2007;13427.48;13498.29;13389.28;13422.28;0;2,78E+12
27/06/2007;13336.93;13433.01;13259.86;13427.73;0;3,30E+12
26/06/2007;13352.37;13452.52;13308.72;13337.66;0;3,21E+12
